,country,continent,year,lifeExp,pop,gdpPercap
10069,Sudan蘇丹,Africa,1976,47.3,16603393,2094
10071,Sudan蘇丹,Africa,1978,48.3,17757399,2141
10073,Sudan蘇丹,Africa,1980,49.3,19062226,2019
10075,Sudan蘇丹,Africa,1982,50.3,20367053,1896
10077,Sudan蘇丹,Africa,1984,50.9,22110616,1740
10079,Sudan蘇丹,Africa,1986,51.5,23854179,1585
10081,Sudan蘇丹,Africa,1988,52.1,25426286,1505
10083,Sudan蘇丹,Africa,1990,52.8,26826937,1498
10085,Sudan蘇丹,Africa,1992,53.6,28227588,1492
10087,Sudan蘇丹,Africa,1994,54.3,29800844,1548
10089,Sudan蘇丹,Africa,1996,55.0,31374101,1604
10091,Sudan蘇丹,Africa,1998,55.6,33146643,1704
10093,Sudan蘇丹,Africa,2000,56.0,35118470,1849
10095,Sudan蘇丹,Africa,2002,56.4,37090298,1993
10097,Sudan蘇丹,Africa,2004,57.2,39171350,2237
10099,Sudan蘇丹,Africa,2006,58.1,41252403,2481
10101,Sudan蘇丹,Africa,2008,61.9,39710290,2529
10103,Sudan蘇丹,Africa,2010,62.8,34545013,2383
10105,Sudan蘇丹,Africa,2012,63.5,36288188,2236
10107,Sudan蘇丹,Africa,2014,64.2,38031363,2090
10109,Sudan蘇丹,Africa,2016,64.7,39892212,1944
10111,Sudan蘇丹,Africa,2018,65.1,41870736,1797
10113,Sudan蘇丹,Africa,2020,65.5,43849260,1600
10115,Sudan蘇丹,Africa,2022,66.0,46130114,1700
10117,Sudan蘇丹,Africa,2024,66.4,48410968,2140
10119,Sudan蘇丹,Africa,2026,66.8,50691821,2580
10121,Sudan蘇丹,Africa,2028,67.2,52972675,3020
10123,Sudan蘇丹,Africa,2030,67.7,55253529,3460
10125,Sudan蘇丹,Africa,2032,68.1,57534383,3900
10126,Swaziland史瓦帝尼王國,Africa,1950,40.6,269843,1110
10128,Swaziland史瓦帝尼王國,Africa,1952,41.4,290243,1148
10130,Swaziland史瓦帝尼王國,Africa,1954,42.2,307743,1187
10132,Swaziland史瓦帝尼王國,Africa,1956,43.0,322342,1225
10134,Swaziland史瓦帝尼王國,Africa,1958,43.7,335394,1367
10136,Swaziland史瓦帝尼王國,Africa,1960,44.4,352700,1612
10138,Swaziland史瓦帝尼王國,Africa,1962,45.0,370006,1856
10140,Swaziland史瓦帝尼王國,Africa,1964,45.7,390280,2159
10142,Swaziland史瓦帝尼王國,Africa,1966,46.3,410553,2462
10144,Swaziland史瓦帝尼王國,Africa,1968,47.2,432573,2763
10146,Swaziland史瓦帝尼王國,Africa,1970,48.4,456339,3064
10148,Swaziland史瓦帝尼王國,Africa,1972,49.6,480105,3365
10150,Swaziland史瓦帝尼王國,Africa,1974,50.8,508633,3531
10152,Swaziland史瓦帝尼王國,Africa,1976,51.9,537161,3698
10154,Swaziland史瓦帝尼王國,Africa,1978,53.1,571120,3804
10156,Swaziland史瓦帝尼王國,Africa,1980,54.4,610511,3850
10158,Swaziland史瓦帝尼王國,Africa,1982,55.6,649901,3895
10160,Swaziland史瓦帝尼王國,Africa,1984,56.4,701680,3931
10162,Swaziland史瓦帝尼王國,Africa,1986,57.3,753459,3967
10164,Swaziland史瓦帝尼王國,Africa,1988,57.8,815947,3898
10166,Swaziland史瓦帝尼王國,Africa,1990,58.2,889146,3726
10168,Swaziland史瓦帝尼王國,Africa,1992,58.5,962344,3553
10170,Swaziland史瓦帝尼王國,Africa,1994,56.8,999201,3683
10172,Swaziland史瓦帝尼王國,Africa,1996,55.1,1036058,3812
10174,Swaziland史瓦帝尼王國,Africa,1998,52.2,1069643,3927
10176,Swaziland史瓦帝尼王國,Africa,2000,48.0,1099956,4028
10178,Swaziland史瓦帝尼王國,Africa,2002,43.9,1130269,4128
10180,Swaziland史瓦帝尼王國,Africa,2004,42.2,1131388,4282
10182,Swaziland史瓦帝尼王國,Africa,2006,40.5,1132507,4436
10184,Swaziland史瓦帝尼王國,Africa,2008,43.1,1110323,4539
10186,Swaziland史瓦帝尼王國,Africa,2010,46.0,1064837,4590
10188,Swaziland史瓦帝尼王國,Africa,2012,49.0,1080520,4641
10190,Swaziland史瓦帝尼王國,Africa,2014,51.9,1096203,4692
10192,Swaziland史瓦帝尼王國,Africa,2016,54.8,1115268,4743
10194,Swaziland史瓦帝尼王國,Africa,2018,57.7,1137716,4794
10196,Swaziland史瓦帝尼王國,Africa,2020,60.6,1160164,4750
10198,Swaziland史瓦帝尼王國,Africa,2022,63.6,1187698,4950
10200,Swaziland史瓦帝尼王國,Africa,2024,66.5,1215232,5130
10202,Swaziland史瓦帝尼王國,Africa,2026,69.4,1242767,5310
10204,Swaziland史瓦帝尼王國,Africa,2028,72.3,1270301,5490
10206,Swaziland史瓦帝尼王國,Africa,2030,75.2,1297835,5670
10208,Swaziland史瓦帝尼王國,Africa,2032,78.2,1325369,5850
10209,Sweden瑞典,Europe,1950,71.6,7104273,7974
10211,Sweden瑞典,Europe,1952,71.9,7124673,8528
10213,Sweden瑞典,Europe,1954,72.1,7182699,9081
10215,Sweden瑞典,Europe,1956,72.4,7278350,9635
10217,Sweden瑞典,Europe,1958,72.7,7403359,10395
10219,Sweden瑞典,Europe,1960,73.0,7482474,11362
10221,Sweden瑞典,Europe,1962,73.4,7561588,12329
10223,Sweden瑞典,Europe,1964,73.7,7684125,13501
10225,Sweden瑞典,Europe,1966,74.0,7806662,14673
10227,Sweden瑞典,Europe,1968,74.3,7918803,15773
10229,Sweden瑞典,Europe,1970,74.5,8020548,16803
10231,Sweden瑞典,Europe,1972,74.7,8122293,17832
10233,Sweden瑞典,Europe,1974,75.0,8174035,18242
10235,Sweden瑞典,Europe,1976,75.3,8225777,18651
10237,Sweden瑞典,Europe,1978,75.64,8266370,19218
10239,Sweden瑞典,Europe,1980,76.03,8295815,19943
10241,Sweden瑞典,Europe,1982,76.42,8325260,20667
10243,Sweden瑞典,Europe,1984,76.73,8363717,21835
10245,Sweden瑞典,Europe,1986,77.04,8402174,23003
10247,Sweden瑞典,Europe,1988,77.38,8480896,23646
10249,Sweden瑞典,Europe,1990,77.77,8599881,23763
10251,Sweden瑞典,Europe,1992,78.16,8718867,23880
10253,Sweden瑞典,Europe,1994,78.65,8790368,24435
10255,Sweden瑞典,Europe,1996,79.14,8861869,24989
10257,Sweden瑞典,Europe,1998,79.52,8908930,26082
10259,Sweden瑞典,Europe,2000,79.78,8931553,27712
10261,Sweden瑞典,Europe,2002,80.04,8954175,29342
10263,Sweden瑞典,Europe,2004,80.38,8984940,31149
10265,Sweden瑞典,Europe,2006,80.72,9015705,32956
10267,Sweden瑞典,Europe,2008,81.1,9150781,35869
10269,Sweden瑞典,Europe,2010,81.45,9390168,39889
10271,Sweden瑞典,Europe,2012,81.7,9540081,43908
10273,Sweden瑞典,Europe,2014,82.25,9689994,47927
10275,Sweden瑞典,Europe,2016,82.31,9831813,51946
10277,Sweden瑞典,Europe,2018,82.56,9965539,55965
10279,Sweden瑞典,Europe,2020,82.86,10099265,56000
10281,Sweden瑞典,Europe,2022,83.15,10205408,60590
10283,Sweden瑞典,Europe,2024,83.45,10311551,65570
10285,Sweden瑞典,Europe,2026,83.75,10417695,70550
10287,Sweden瑞典,Europe,2028,84.05,10523838,75530
10289,Sweden瑞典,Europe,2030,84.34,10629981,80510
10291,Sweden瑞典,Europe,2032,84.64,10736124,85490
10292,Switzerland瑞士,Europe,1950,69.24,4794600,13464
10294,Switzerland瑞士,Europe,1952,69.62,4815000,14734
10296,Switzerland瑞士,Europe,1954,70.0,4887400,16004
10298,Switzerland瑞士,Europe,1956,70.37,5011800,17274
10300,Switzerland瑞士,Europe,1958,70.71,5234000,18414
10302,Switzerland瑞士,Europe,1960,71.02,5450000,19422
10304,Switzerland瑞士,Europe,1962,71.32,5666000,20431
10306,Switzerland瑞士,Europe,1964,71.9,5824800,21445
10308,Switzerland瑞士,Europe,1966,72.48,5983600,22459
10310,Switzerland瑞士,Europe,1968,72.97,6130680,23812
10312,Switzerland瑞士,Europe,1970,73.38,6266040,25504
10314,Switzerland瑞士,Europe,1972,73.78,6401400,27195
10316,Switzerland瑞士,Europe,1974,74.42,6367410,27110
10318,Switzerland瑞士,Europe,1976,75.07,6333419,27025
10320,Switzerland瑞士,Europe,1978,75.55,6346764,27265
10322,Switzerland瑞士,Europe,1980,75.88,6407445,27832
10324,Switzerland瑞士,Europe,1982,76.21,6468126,28398
10326,Switzerland瑞士,Europe,1984,76.69,6540852,29151
10328,Switzerland瑞士,Europe,1986,77.17,6613579,29905
10330,Switzerland瑞士,Europe,1988,77.53,6719043,30600
10332,Switzerland瑞士,Europe,1990,77.78,6857245,31236
10334,Switzerland瑞士,Europe,1992,78.03,6995447,31872
10336,Switzerland瑞士,Europe,1994,78.57,7074773,31977
10338,Switzerland瑞士,Europe,1996,79.1,7154098,32083
10340,Switzerland瑞士,Europe,1998,79.62,7227360,32604
10342,Switzerland瑞士,Europe,2000,80.12,7294559,33543
10344,Switzerland瑞士,Europe,2002,80.62,7361757,34481
10346,Switzerland瑞士,Europe,2004,81.05,7438919,35691
10348,Switzerland瑞士,Europe,2006,81.48,7516080,36901
10350,Switzerland瑞士,Europe,2008,81.99,7639332,40998
10352,Switzerland瑞士,Europe,2010,82.25,7808675,47981
10354,Switzerland瑞士,Europe,2012,82.7,8003915,54965
10356,Switzerland瑞士,Europe,2014,83.2,8199155,61948
10358,Switzerland瑞士,Europe,2016,83.6,8368344,68932
10360,Switzerland瑞士,Europe,2018,83.75,8511483,75915
10362,Switzerland瑞士,Europe,2020,84.16,8654622,77200
10364,Switzerland瑞士,Europe,2022,84.56,8760721,79500
10366,Switzerland瑞士,Europe,2024,84.97,8866819,82100
10368,Switzerland瑞士,Europe,2026,85.37,8972918,84700
10370,Switzerland瑞士,Europe,2028,85.78,9079016,87300
10372,Switzerland瑞士,Europe,2030,86.18,9185115,89900
10374,Switzerland瑞士,Europe,2032,86.59,9291214,92500
10375,Syria敘利亞,Asia,1950,44.92,3641149,1454
10377,Syria敘利亞,Asia,1952,45.88,3661549,1643
10379,Syria敘利亞,Asia,1954,46.84,3769421,1833
10381,Syria敘利亞,Asia,1956,47.8,3964764,2022
10383,Syria敘利亞,Asia,1958,48.69,4286851,2132
10385,Syria敘利亞,Asia,1960,49.5,4560736,2163
10387,Syria敘利亞,Asia,1962,50.31,4834621,2193
10389,Syria敘利亞,Asia,1964,51.65,5173097,2069
10391,Syria敘利亞,Asia,1966,52.99,5511574,1944
10393,Syria敘利亞,Asia,1968,54.38,5884884,2020
10395,Syria敘利亞,Asia,1970,55.84,6293028,2296
10397,Syria敘利亞,Asia,1972,57.3,6701172,2571
10399,Syria敘利亞,Asia,1974,58.86,7193704,2821
10401,Syria敘利亞,Asia,1976,60.42,7686237,3071
10403,Syria敘利亞,Asia,1978,61.87,8228101,3309
10405,Syria敘利亞,Asia,1980,63.23,8819298,3535
10407,Syria敘利亞,Asia,1982,64.59,9410494,3762
10409,Syria敘利亞,Asia,1984,65.54,10143435,3504
10411,Syria敘利亞,Asia,1986,66.5,10876376,3246
10413,Syria敘利亞,Asia,1988,67.43,11638090,3162
10415,Syria敘利亞,Asia,1990,68.34,12428576,3251
10417,Syria敘利亞,Asia,1992,69.25,13219062,3341
10419,Syria敘利亞,Asia,1994,70.16,13963844,3610
10421,Syria敘利亞,Asia,1996,71.07,14708625,3879
10423,Syria敘利亞,Asia,1998,71.83,15495976,4030
10425,Syria敘利亞,Asia,2000,72.44,16325895,4060
10427,Syria敘利亞,Asia,2002,73.05,17155814,4091
10429,Syria敘利亞,Asia,2004,73.49,18019387,4128
10431,Syria敘利亞,Asia,2006,73.93,18882960,4166
10433,Syria敘利亞,Asia,2008,73.65,19997341,4072
10435,Syria敘利亞,Asia,2010,72.11,21362529,3847
10437,Syria敘利亞,Asia,2012,70.55,20016481,3622
10439,Syria敘利亞,Asia,2014,69.82,18670432,3397
10441,Syria敘利亞,Asia,2016,70.32,17898058,3172
10443,Syria敘利亞,Asia,2018,71.78,17699358,2947
10445,Syria敘利亞,Asia,2020,73.4,17500658,2891
10447,Syria敘利亞,Asia,2022,75.03,19335839,3007
10449,Syria敘利亞,Asia,2024,76.65,21171021,3125
10451,Syria敘利亞,Asia,2026,78.28,23006202,3243
10453,Syria敘利亞,Asia,2028,79.9,24841384,3361
10455,Syria敘利亞,Asia,2030,81.52,26676565,3479
10457,Syria敘利亞,Asia,2032,83.15,28511746,3597
10458,Taiwan台灣(中華民國),Asia,1950,56.94,8529962,1087
10460,Taiwan台灣(中華民國),Asia,1952,58.5,8550362,1207
10462,Taiwan台灣(中華民國),Asia,1954,60.06,8883333,1327
10464,Taiwan台灣(中華民國),Asia,1956,61.62,9528874,1448
10466,Taiwan台灣(中華民國),Asia,1958,62.96,10515160,1571
10468,Taiwan台灣(中華民國),Asia,1960,64.08,11217049,1697
10470,Taiwan台灣(中華民國),Asia,1962,65.2,11918938,1823
10472,Taiwan台灣(中華民國),Asia,1964,66.12,12610840,2151
10474,Taiwan台灣(中華民國),Asia,1966,67.04,13302741,2480
10476,Taiwan台灣(中華民國),Asia,1968,67.88,13964161,2928
10478,Taiwan台灣(中華民國),Asia,1970,68.63,14595100,3495
10480,Taiwan台灣(中華民國),Asia,1972,69.39,15226039,4063
10482,Taiwan台灣(中華民國),Asia,1974,69.87,15849702,4676
10484,Taiwan台灣(中華民國),Asia,1976,70.35,16473365,5290
10486,Taiwan台灣(中華民國),Asia,1978,70.9,17128435,5962
10488,Taiwan台灣(中華民國),Asia,1980,71.53,17814912,6694
10490,Taiwan台灣(中華民國),Asia,1982,72.16,18501390,7426
10492,Taiwan台灣(中華民國),Asia,1984,72.66,19003954,8878
10494,Taiwan台灣(中華民國),Asia,1986,73.15,19506517,10329
10496,Taiwan台灣(中華民國),Asia,1988,73.57,19943623,11887
10498,Taiwan台灣(中華民國),Asia,1990,73.92,20315270,13551
10500,Taiwan台灣(中華民國),Asia,1992,74.26,20686918,15216
10502,Taiwan台灣(中華民國),Asia,1994,74.66,21063593,17212
10504,Taiwan台灣(中華民國),Asia,1996,75.05,21440268,19209
10506,Taiwan台灣(中華民國),Asia,1998,75.6,21793732,20813
10508,Taiwan台灣(中華民國),Asia,2000,76.29,22123985,22024
10510,Taiwan台灣(中華民國),Asia,2002,76.99,22454239,23235
10512,Taiwan台灣(中華民國),Asia,2004,77.55,22742261,25429
10514,Taiwan台灣(中華民國),Asia,2006,78.12,23030283,27622
10516,Taiwan台灣(中華民國),Asia,2008,78.19,23178713,28695
10518,Taiwan台灣(中華民國),Asia,2010,78.62,23187551,28647
10520,Taiwan台灣(中華民國),Asia,2012,79.05,23335521,28599
10522,Taiwan台灣(中華民國),Asia,2014,79.45,23483492,28552
10524,Taiwan台灣(中華民國),Asia,2016,79.82,23609337,28504
10526,Taiwan台灣(中華民國),Asia,2018,80.19,23713056,28457
10528,Taiwan台灣(中華民國),Asia,2020,80.57,23816775,29172
10530,Taiwan台灣(中華民國),Asia,2022,80.95,23855672,30709
10532,Taiwan台灣(中華民國),Asia,2024,81.33,23894568,32265
10534,Taiwan台灣(中華民國),Asia,2026,81.71,23933465,33822
10536,Taiwan台灣(中華民國),Asia,2028,82.09,23972361,35378
10538,Taiwan台灣(中華民國),Asia,2030,82.47,24011258,36935
10540,Taiwan台灣(中華民國),Asia,2032,82.85,24050155,38491
10541,Tanzania坦尚尼亞,Africa,1950,40.51,8302525,724
10543,Tanzania坦尚尼亞,Africa,1952,41.22,8322925,717
10545,Tanzania坦尚尼亞,Africa,1954,41.92,8559105,709
10547,Tanzania坦尚尼亞,Africa,1956,42.62,9011066,702
10549,Tanzania坦尚尼亞,Africa,1958,43.23,9735052,703
10551,Tanzania坦尚尼亞,Africa,1960,43.74,10299505,713
10553,Tanzania坦尚尼亞,Africa,1962,44.25,10863958,722
10555,Tanzania坦尚尼亞,Africa,1964,44.85,11561300,772
10557,Tanzania坦尚尼亞,Africa,1966,45.45,12258641,823
10559,Tanzania坦尚尼亞,Africa,1968,46.13,13027168,862
10561,Tanzania坦尚尼亞,Africa,1970,46.87,13866881,889
10563,Tanzania坦尚尼亞,Africa,1972,47.62,14706593,916
10565,Tanzania坦尚尼亞,Africa,1974,48.54,15675782,935
10567,Tanzania坦尚尼亞,Africa,1976,49.46,16644971,953
10569,Tanzania坦尚尼亞,Africa,1978,50.06,17672528,945
10571,Tanzania坦尚尼亞,Africa,1980,50.33,18758455,910
10573,Tanzania坦尚尼亞,Africa,1982,50.61,19844382,874
10575,Tanzania坦尚尼亞,Africa,1984,50.98,21122881,857
10577,Tanzania坦尚尼亞,Africa,1986,51.35,22401380,840
10579,Tanzania坦尚尼亞,Africa,1988,51.32,23753599,831
10581,Tanzania坦尚尼亞,Africa,1990,50.88,25179536,828
10583,Tanzania坦尚尼亞,Africa,1992,50.44,26605473,826
10585,Tanzania坦尚尼亞,Africa,1994,49.65,28238039,811
10587,Tanzania坦尚尼亞,Africa,1996,48.86,29870606,796
10589,Tanzania坦尚尼亞,Africa,1998,48.7,31468267,811
10591,Tanzania坦尚尼亞,Africa,2000,49.18,33031023,855
10593,Tanzania坦尚尼亞,Africa,2002,49.65,34593779,899
10595,Tanzania坦尚尼亞,Africa,2004,50.8,36012123,982
10597,Tanzania坦尚尼亞,Africa,2006,51.94,37430468,1066
10599,Tanzania坦尚尼亞,Africa,2008,56.78,40208602,1100
10601,Tanzania坦尚尼亞,Africa,2010,58.58,44346525,1086
10603,Tanzania坦尚尼亞,Africa,2012,60.47,47200968,1072
10605,Tanzania坦尚尼亞,Africa,2014,62.29,50055411,1058
10607,Tanzania坦尚尼亞,Africa,2016,63.84,53132950,1044
10609,Tanzania坦尚尼亞,Africa,2018,65.02,56433584,1030
10611,Tanzania坦尚尼亞,Africa,2020,66.09,59734218,1061
10613,Tanzania坦尚尼亞,Africa,2022,67.16,63619919,1141
10615,Tanzania坦尚尼亞,Africa,2024,68.23,67505621,1222
10617,Tanzania坦尚尼亞,Africa,2026,69.3,71391322,1304
10619,Tanzania坦尚尼亞,Africa,2028,70.38,75277024,1385
10621,Tanzania坦尚尼亞,Africa,2030,71.45,79162725,1466
10623,Tanzania坦尚尼亞,Africa,2032,72.52,83048426,1548
10624,Thailand泰國,Asia,1950,49.74,21269002,743
10626,Thailand泰國,Asia,1952,50.85,21289402,758
10628,Thailand泰國,Asia,1954,51.96,22050105,772
10630,Thailand泰國,Asia,1956,53.07,23551111,786
10632,Thailand泰國,Asia,1958,54.12,25886213,835
10634,Thailand泰國,Asia,1960,55.09,27574805,919
10636,Thailand泰國,Asia,1962,56.06,29263397,1002
10638,Thailand泰國,Asia,1964,56.95,31167738,1120
10640,Thailand泰國,Asia,1966,57.84,33072079,1237
10642,Thailand泰國,Asia,1968,58.71,35074630,1341
10644,Thailand泰國,Asia,1970,59.56,37175391,1433
10646,Thailand泰國,Asia,1972,60.41,39276153,1524
10648,Thailand泰國,Asia,1974,61.24,41225006,1699
10650,Thailand泰國,Asia,1976,62.08,43173859,1874
10652,Thailand泰國,Asia,1978,62.91,45084060,2048
10654,Thailand泰國,Asia,1980,63.76,46955610,2220
10656,Thailand泰國,Asia,1982,64.6,48827160,2393
10658,Thailand泰國,Asia,1984,65.19,50460433,2629
10660,Thailand泰國,Asia,1986,65.79,52093706,2865
10662,Thailand泰國,Asia,1988,66.33,53661693,3310
10664,Thailand泰國,Asia,1990,66.81,55164394,3963
10666,Thailand泰國,Asia,1992,67.3,56667095,4617
10668,Thailand泰國,Asia,1994,67.39,58086928,5111
10670,Thailand泰國,Asia,1996,67.48,59506761,5605
10672,Thailand泰國,Asia,1998,67.73,60734691,5865
10674,Thailand泰國,Asia,2000,68.15,61770720,5889
10676,Thailand泰國,Asia,2002,68.56,62806748,5913
10678,Thailand泰國,Asia,2004,69.38,63711308,6531
10680,Thailand泰國,Asia,2006,70.21,64615869,7149
10682,Thailand泰國,Asia,2008,73.34,65777109,7379
10684,Thailand泰國,Asia,2010,74.18,67195028,7219
10686,Thailand泰國,Asia,2012,74.99,67802821,7060
10688,Thailand泰國,Asia,2014,75.75,68410614,6901
10690,Thailand泰國,Asia,2016,76.4,68931604,6742
10692,Thailand泰國,Asia,2018,76.93,69365791,6582
10694,Thailand泰國,Asia,2020,77.43,69799978,6450
10696,Thailand泰國,Asia,2022,77.92,69909090,6750
10698,Thailand泰國,Asia,2024,78.42,70018201,7050
10700,Thailand泰國,Asia,2026,78.91,70127313,7350
10702,Thailand泰國,Asia,2028,79.41,70236424,7650
10704,Thailand泰國,Asia,2030,79.91,70345536,7950
10706,Thailand泰國,Asia,2032,80.4,70454648,8250
10707,Togo多哥,Africa,1950,37.55,1198713,833
10709,Togo多哥,Africa,1952,38.6,1219113,860
10711,Togo多哥,Africa,1954,39.64,1256979,886
10713,Togo多哥,Africa,1956,40.69,1312312,913
10715,Togo多哥,Africa,1958,41.75,1391576,954
10717,Togo多哥,Africa,1960,42.84,1459837,1011
10719,Togo多哥,Africa,1962,43.92,1528098,1068
10721,Togo多哥,Africa,1964,45.06,1611079,1232
10723,Togo多哥,Africa,1966,46.2,1694060,1396
10725,Togo多哥,Africa,1968,47.37,1799710,1512
10727,Togo多哥,Africa,1970,48.56,1928031,1581
10729,Togo多哥,Africa,1972,49.76,2056351,1650
10731,Togo多哥,Africa,1974,51.01,2157243,1603
10733,Togo多哥,Africa,1976,52.26,2258136,1556
10735,Togo多哥,Africa,1978,53.4,2375819,1495
10737,Togo多哥,Africa,1980,54.44,2510292,1420
10739,Togo多哥,Africa,1982,55.47,2644765,1345
10741,Togo多哥,Africa,1984,56.06,2848565,1288
10743,Togo多哥,Africa,1986,56.65,3052364,1231
10745,Togo多哥,Africa,1988,57.17,3272922,1169
10747,Togo多哥,Africa,1990,57.61,3510237,1101
10749,Togo多哥,Africa,1992,58.06,3747553,1034
10751,Togo多哥,Africa,1994,58.19,3976888,1013
10753,Togo多哥,Africa,1996,58.32,4206223,993
10755,Togo多哥,Africa,1998,58.22,4452188,963
10757,Togo多哥,Africa,2000,57.89,4714783,925
10759,Togo多哥,Africa,2002,57.56,4977378,886
10761,Togo多哥,Africa,2004,57.9,5267058,885
10763,Togo多哥,Africa,2006,58.25,5556739,884
10765,Togo多哥,Africa,2008,56.18,5941612,867
10767,Togo多哥,Africa,2010,57.47,6421679,836
10769,Togo多哥,Africa,2012,58.66,6782271,805
10771,Togo多哥,Africa,2014,59.58,7142862,774
10773,Togo多哥,Africa,2016,60.22,7514271,743
10775,Togo多哥,Africa,2018,60.76,7896498,711
10777,Togo多哥,Africa,2020,61.3,8278724,620
10779,Togo多哥,Africa,2022,61.84,8707362,730
10781,Togo多哥,Africa,2024,62.39,9136001,880
10783,Togo多哥,Africa,2026,62.93,9564639,1030
10785,Togo多哥,Africa,2028,63.47,9993278,1180
10787,Togo多哥,Africa,2030,64.01,10421916,1330
10789,Togo多哥,Africa,2032,64.55,10850554,1480
10790,Trinidad and Tobago千里達及托巴哥(千里達),Americas,1950,58.02,642450,2592
10792,Trinidad and Tobago千里達及托巴哥(千里達),Americas,1952,59.1,662850,3023
10794,Trinidad and Tobago千里達及托巴哥(千里達),Americas,1954,60.18,693460,3454
10796,Trinidad and Tobago千里達及托巴哥(千里達),Americas,1956,61.26,734280,3885
10798,Trinidad and Tobago千里達及托巴哥(千里達),Americas,1958,62.42,789420,4280
10800,Trinidad and Tobago千里達及托巴哥(千里達),Americas,1960,63.66,838459,4639
10802,Trinidad and Tobago千里達及托巴哥(千里達),Americas,1962,64.9,887498,4998
10804,Trinidad and Tobago千里達及托巴哥(千里達),Americas,1964,65.1,916561,5247
10806,Trinidad and Tobago千里達及托巴哥(千里達),Americas,1966,65.3,945624,5497
10808,Trinidad and Tobago千里達及托巴哥(千里達),Americas,1968,65.5,963164,5821
10810,Trinidad and Tobago千里達及托巴哥(千里達),Americas,1970,65.7,969181,6220
10812,Trinidad and Tobago千里達及托巴哥(千里達),Americas,1972,65.9,975199,6620
10814,Trinidad and Tobago千里達及托巴哥(千里達),Americas,1974,66.86,1000723,7132
